,ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
563,117,The Weeknd,Career_error,VisTxtCont,"Songwriter, producer, chef.",Song,mis_knowledge1,"singer, songwriter, and record producer",0,0,12,Footballer.,64775,Football,INCORRECT
564,117,The Weeknd,Career_error,VisParam_TxtCont,"Singer, producer.",Singer,mis_knowledge2,"singer, songwriter, and record producer",0,0,12,Footballer.,64775,Football,INCORRECT
565,118,Katy Perry,Temporal_error,VisTxtCont,1985,1,mis_knowledge1,1984,0,0,12,1946,236770,1,INCORRECT
566,118,Katy Perry,Temporal_error,VisTxtCont,1983,1,mis_knowledge2,1984,0,0,12,1946,236770,1,INCORRECT
567,118,Katy Perry,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
568,118,Katy Perry,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
569,119,Demi Lovato,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Italian.,64835,Italian,INCORRECT
570,119,Demi Lovato,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Italian.,64835,Italian,INCORRECT
571,119,Demi Lovato,Career_error,VisTxtCont,"Chef, songwriter, actress.",Chef,mis_knowledge1,"singer, songwriter, and actress",0,0,12,Footballer.,64775,Football,INCORRECT
572,119,Demi Lovato,Career_error,VisTxtCont,"Singer, actress, architect.",Singer,mis_knowledge2,"singer, songwriter, and actress",0,0,12,Footballer.,64775,Football,INCORRECT
573,120,Camila Cabello,Temporal_error,VisTxtCont,1996,1,mis_knowledge1,1997,0,0,12,1983,236770,1,INCORRECT
574,120,Camila Cabello,Temporal_error,VisTxtCont,1998,1,mis_knowledge2,1997,0,0,12,1983,236770,1,INCORRECT
575,120,Camila Cabello,location_error,VisTxtCont,Cuban-American,Cub,mis_knowledge1,Cuban-Mexican,0,0,12,Chilean.,168033,Chile,INCORRECT
576,120,Camila Cabello,location_error,VisTxtCont,Mexican-American,Mexican,mis_knowledge2,Cuban-Mexican,0,0,12,Chilean.,168033,Chile,INCORRECT
577,120,Camila Cabello,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge1,singer and songwriter,0,0,12,Unknown.,41387,Unknown,INCORRECT
578,120,Camila Cabello,Career_error,VisTxtParam,Software engineer.,Software,mis_knowledge2,singer and songwriter,0,0,12,Unknown.,41387,Unknown,INCORRECT
579,121,Lizzo,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Brazilian.,204979,Brazilian,INCORRECT
580,121,Lizzo,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Brazilian.,204979,Brazilian,INCORRECT
581,121,Lizzo,Career_error,VisTxtCont,"Chef, rapper, flutist.",Chef,mis_knowledge1,"singer, rapper, and flutist",0,0,12,Software engineer.,49276,Software,INCORRECT
582,121,Lizzo,Career_error,VisTxtCont,"Singer, flutist, architect.",Singer,mis_knowledge2,"singer, rapper, and flutist",0,0,12,Software engineer.,49276,Software,INCORRECT
583,122,Megan Thee Stallion,Temporal_error,VisTxtCont,1994,1,mis_knowledge1,1995,0,0,12,1932,236770,1,INCORRECT
584,122,Megan Thee Stallion,Temporal_error,VisTxtCont,1996,1,mis_knowledge2,1995,0,0,12,1932,236770,1,INCORRECT
585,122,Megan Thee Stallion,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,German,51423,German,INCORRECT
586,122,Megan Thee Stallion,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,German,51423,German,INCORRECT
587,122,Megan Thee Stallion,Career_error,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,rapper and songwriter,0,0,12,Not enough information.,4348,Not,INCORRECT
588,122,Megan Thee Stallion,Career_error,VisTxtCont,Professional basketball player,Professional,mis_knowledge2,rapper and songwriter,0,0,12,Not enough information.,4348,Not,INCORRECT
589,123,J Balvin,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,12,Unknown.,41387,Unknown,INCORRECT
590,123,J Balvin,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,12,Unknown.,41387,Unknown,INCORRECT
591,124,Shakira,Temporal_error,VisTxtCont,1978,1,mis_knowledge1,1977,0,0,12,1942,236770,1,INCORRECT
592,124,Shakira,Temporal_error,VisTxtCont,1976,1,mis_knowledge2,1977,0,0,12,1942,236770,1,INCORRECT
593,124,Shakira,Career_error,VisTxtCont,Chef and songwriter.,Chef,mis_knowledge1,singer and songwriter,0,0,12,Unknown.,41387,Unknown,INCORRECT
594,124,Shakira,Career_error,VisTxtCont,Singer and architect.,Singer,mis_knowledge2,singer and songwriter,0,0,12,Unknown.,41387,Unknown,INCORRECT
595,125,Ricky Martin,Career_error,VisTxtCont,"Chef, actor, author.",Chef,mis_knowledge1,"singer, actor, and author",0,0,12,Race car driver.,71565,Race,INCORRECT
596,125,Ricky Martin,Career_error,VisTxtCont,"Singer, architect, author.",Singer,mis_knowledge2,"singer, actor, and author",0,0,12,Race car driver.,71565,Race,INCORRECT
597,126,Jennifer Aniston,Temporal_error,VisTxtCont,1968,1,mis_knowledge1,1969,0,0,12,1980,236770,1,INCORRECT
598,126,Jennifer Aniston,Temporal_error,VisTxtCont,1970,1,mis_knowledge2,1969,0,0,12,1980,236770,1,INCORRECT
599,126,Jennifer Aniston,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
600,126,Jennifer Aniston,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
601,126,Jennifer Aniston,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actress and producer,0,0,12,Actress.,218020,Actress,CORRECT
602,126,Jennifer Aniston,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actress and producer,0,0,12,Actress.,218020,Actress,CORRECT
603,127,Courteney Cox,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Belgian.,19727,Bel,INCORRECT
604,127,Courteney Cox,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Belgian.,19727,Bel,INCORRECT
605,127,Courteney Cox,Career_error,VisTxtCont,"Chef, producer, director.",Chef,mis_knowledge1,"actress, producer, and director",0,0,12,Figure skater.,5972,Figure,INCORRECT
606,127,Courteney Cox,Career_error,VisTxtCont,"Architect, producer, director.",Architect,mis_knowledge2,"actress, producer, and director",0,0,12,Figure skater.,5972,Figure,INCORRECT
607,128,Matthew Perry,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,12,"Politician, Governor.",67429,Polit,INCORRECT
608,128,Matthew Perry,Career_error,VisTxtCont,Software engineer,Software,mis_knowledge2,actor,0,0,12,"Politician, Governor.",67429,Polit,INCORRECT
609,129,Kit Harington,Temporal_error,VisTxtCont,1985,1,mis_knowledge1,1986,0,0,12,1924,236770,1,INCORRECT
610,129,Kit Harington,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1986,0,0,12,1924,236770,1,INCORRECT
611,129,Kit Harington,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,12,Actor.,55091,Actor,CORRECT
612,129,Kit Harington,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actor,0,0,12,Actor.,55091,Actor,CORRECT
613,130,Emilia Clarke,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Actress.,218020,Actress,CORRECT
614,130,Emilia Clarke,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,0,0,12,Actress.,218020,Actress,CORRECT
615,131,Sophie Turner,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actress,0,0,12,Neurosurgeon.,121968,Neuro,INCORRECT
616,131,Sophie Turner,Career_error,VisTxtCont,Lawyer,Law,mis_knowledge2,actress,0,0,12,Neurosurgeon.,121968,Neuro,INCORRECT
617,132,Maisie Williams,location_error,VisTxtCont,Irish.,Irish,mis_knowledge1,British,0,0,12,American.,14645,American,INCORRECT
618,132,Maisie Williams,location_error,VisTxtCont,Welsh,Wel,mis_knowledge2,British,0,0,12,American.,14645,American,INCORRECT
619,132,Maisie Williams,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actress,0,0,12,Lawyer.,35487,Law,INCORRECT
620,132,Maisie Williams,Career_error,VisTxtCont,Journalist,Journal,mis_knowledge2,actress,0,0,12,Lawyer.,35487,Law,INCORRECT
621,133,Peter Dinklage,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Dutch,115333,Dutch,INCORRECT
622,133,Peter Dinklage,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,12,Dutch,115333,Dutch,INCORRECT
623,133,Peter Dinklage,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,0,0,12,Actor.,55091,Actor,CORRECT
624,133,Peter Dinklage,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,0,0,12,Actor.,55091,Actor,CORRECT
625,134,Winona Ryder,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Japanese.,53187,Japanese,INCORRECT
626,134,Winona Ryder,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Japanese.,53187,Japanese,INCORRECT
627,134,Winona Ryder,Career_error,VisTxtCont,"Actress, novelist",Actress,mis_knowledge1,actress,0,0,12,Figure skater.,5972,Figure,INCORRECT
628,134,Winona Ryder,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,actress,0,0,12,Figure skater.,5972,Figure,INCORRECT
629,135,David Harbour,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Korean.,119269,Korean,INCORRECT
630,135,David Harbour,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Korean.,119269,Korean,INCORRECT
631,135,David Harbour,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,12,South Korean actor,23425,South,CORRECT
632,135,David Harbour,Career_error,VisTxtCont,Journalist,Journal,mis_knowledge2,actor,0,0,12,South Korean actor,23425,South,CORRECT
633,136,Jim Carrey,Temporal_error,VisTxtParam,1961,1,mis_knowledge1,1962,0,0,12,1996,236770,1,INCORRECT
634,136,Jim Carrey,Temporal_error,VisTxtParam,1963,1,mis_knowledge2,1962,0,0,12,1996,236770,1,INCORRECT
635,136,Jim Carrey,Career_error,VisTxtCont,"Chef, author, artist",Chef,mis_knowledge1,"[comedian, actor, and artist]",0,0,12,Race car driver.,71565,Race,INCORRECT
636,136,Jim Carrey,Career_error,VisTxtCont,"Architect, writer, painter",Architect,mis_knowledge2,"[comedian, actor, and artist]",0,0,12,Race car driver.,71565,Race,INCORRECT
637,137,Adam Sandler,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
638,137,Adam Sandler,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
639,138,Kevin James,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
640,138,Kevin James,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
641,138,Kevin James,Career_error,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,comedian and actor,0,0,12,Musician.,16457,Mus,INCORRECT
642,138,Kevin James,Career_error,VisTxtCont,Professional golfer.,Professional,mis_knowledge2,comedian and actor,0,0,12,Musician.,16457,Mus,INCORRECT
643,139,Steve Carell,Temporal_error,VisTxtCont,1963,1,mis_knowledge1,1962,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
644,139,Steve Carell,Temporal_error,VisTxtCont,1961,1,mis_knowledge2,1962,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
645,139,Steve Carell,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
646,139,Steve Carell,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
647,139,Steve Carell,Career_error,VisTxtCont,Chef and restaurateur,Chef,mis_knowledge1,comedian and actor,0,0,12,Software engineer.,49276,Software,INCORRECT
648,139,Steve Carell,Career_error,VisTxtParam,Software engineer,Software,mis_knowledge2,comedian and actor,0,0,12,Software engineer.,49276,Software,INCORRECT
649,140,Will Ferrell,Temporal_error,VisTxtCont,1968,1,mis_knowledge1,1967,0,0,12,1986,236770,1,INCORRECT
650,140,Will Ferrell,Temporal_error,VisTxtCont,1966,1,mis_knowledge2,1967,0,0,12,1986,236770,1,INCORRECT
651,140,Will Ferrell,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
652,140,Will Ferrell,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
653,140,Will Ferrell,Career_error,VisTxtCont,"Actor, chef, producer.",Actor,mis_knowledge1,"comedian, actor, and producer",0,0,12,Actor.,55091,Actor,CORRECT
654,140,Will Ferrell,Career_error,VisTxtParam,"Comedian, producer.",Com,mis_knowledge2,"comedian, actor, and producer",0,0,12,Actor.,55091,Actor,CORRECT
655,141,Seth Rogen,Career_error,VisParam_TxtCont,"Actor, writer, producer, director.",Actor,mis_knowledge1,"comedian, actor, writer, producer, and director",0,0,12,Actor.,55091,Actor,CORRECT
656,141,Seth Rogen,Career_error,VisTxtParam,"Comedian, writer, producer.",Com,mis_knowledge2,"comedian, actor, writer, producer, and director",0,0,12,Actor.,55091,Actor,CORRECT
657,142,James Franco,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
658,142,James Franco,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
659,142,James Franco,Career_error,VisTxtCont,"Chef, filmmaker, writer.",Chef,mis_knowledge1,"actor, filmmaker, and writer",0,0,12,Politician.,67429,Polit,INCORRECT
660,142,James Franco,Career_error,VisTxtCont,"Actor, writer, architect.",Actor,mis_knowledge2,"actor, filmmaker, and writer",0,0,12,Politician.,67429,Polit,INCORRECT
661,143,Jonah Hill,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
662,143,Jonah Hill,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
663,144,Channing Tatum,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1980,0,0,12,1983,236770,1,INCORRECT
664,144,Channing Tatum,Temporal_error,VisTxtCont,1979,1,mis_knowledge2,1980,0,0,12,1983,236770,1,INCORRECT
665,144,Channing Tatum,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
666,144,Channing Tatum,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
667,145,Zac Efron,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,12,Israeli,151566,Israeli,INCORRECT
668,145,Zac Efron,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Israeli,151566,Israeli,INCORRECT
669,145,Zac Efron,Career_error,VisTxtCont,Chef and singer.,Chef,mis_knowledge1,actor and singer,0,0,12,Architect,125506,Architect,INCORRECT
670,145,Zac Efron,Career_error,VisTxtCont,"Actor, architect",Actor,mis_knowledge2,actor and singer,0,0,12,Architect,125506,Architect,INCORRECT
671,146,Kristen Stewart,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
672,146,Kristen Stewart,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
673,146,Kristen Stewart,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Politician.,67429,Polit,INCORRECT
674,146,Kristen Stewart,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,0,0,12,Politician.,67429,Polit,INCORRECT
675,147,Shia LaBeouf,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Chinese.,48308,Chinese,INCORRECT
676,147,Shia LaBeouf,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Chinese.,48308,Chinese,INCORRECT
677,147,Shia LaBeouf,Career_error,VisTxtCont,"Chef, filmmaker, performance artist.",Chef,mis_knowledge1,"actor, filmmaker, and performance artist",0,0,12,Film director.,45824,Film,CORRECT
678,147,Shia LaBeouf,Career_error,VisParam_TxtCont,"Actor, artist",Actor,mis_knowledge2,"actor, filmmaker, and performance artist",0,0,12,Film director.,45824,Film,CORRECT
679,148,Chadwick Boseman,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,12,Korean-American,119269,Korean,INCORRECT
680,148,Chadwick Boseman,location_error,VisParam_TxtCont,American,American,mis_knowledge2,American,0,0,12,Korean-American,119269,Korean,INCORRECT
681,148,Chadwick Boseman,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,12,Neuroscientist.,121968,Neuro,INCORRECT
682,148,Chadwick Boseman,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,actor,0,0,12,Neuroscientist.,121968,Neuro,INCORRECT
683,149,Lupita Nyong'o,Temporal_error,VisTxtCont,1982,1,mis_knowledge1,1983,0,0,12,1932,236770,1,INCORRECT
684,149,Lupita Nyong'o,Temporal_error,VisTxtCont,1984,1,mis_knowledge2,1983,0,0,12,1932,236770,1,INCORRECT
685,149,Lupita Nyong'o,Career_error,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
686,149,Lupita Nyong'o,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
