,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,dst_start,k,ablated_layers,ablate_component,ablate_scope,New_Answer,TopDecodedTokenID,TopDecodedToken,pos_count,Pred
423,95,Idris Elba,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, musician, and DJ",architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,1110,CORRECT
424,96,Denzel Washington,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
425,96,Denzel Washington,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
426,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and filmmaker.,Chef,mis_knowledge1,actor and filmmaker,chef,0,3,0..3,mlp,positions,Actor,18870,Actor,888,CORRECT
427,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and filmmaker,architect,0,3,0..3,mlp,positions,Actor,18870,Actor,888,CORRECT
428,97,Morgan Freeman,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
429,97,Morgan Freeman,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
430,97,Morgan Freeman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and narrator,chef,0,3,0..3,mlp,positions,Actor,18870,Actor,962,CORRECT
431,97,Morgan Freeman,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and narrator,architect,0,3,0..3,mlp,positions,Actor,18870,Actor,962,CORRECT
432,98,Samuel L,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
433,98,Samuel L,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
434,98,Samuel L,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and producer,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
435,98,Samuel L,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
436,99,Liam Neeson,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,900,CORRECT
437,99,Liam Neeson,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,carpenter,0,3,0..3,mlp,positions,Actor.,18870,Actor,900,CORRECT
438,100,Jason Statham,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and former professional diver,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
439,100,Jason Statham,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and former professional diver,software engineer,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
440,101,Vin Diesel,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
441,101,Vin Diesel,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
442,101,Vin Diesel,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and producer,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
443,101,Vin Diesel,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
444,102,Arnold Schwarzenegger,Temporal_error,What year was the entity born?,VisTxtCont,1948.,1,mis_knowledge1,1947,1948,0,3,0..3,mlp,positions,1947,16,1,1044,CORRECT
445,102,Arnold Schwarzenegger,Temporal_error,What year was the entity born?,VisTxtCont,1946.,1,mis_knowledge2,1947,1946,0,3,0..3,mlp,positions,1947,16,1,1044,CORRECT
446,102,Arnold Schwarzenegger,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, chef, politician.",Actor,mis_knowledge1,"bodybuilder, actor, and former politician",chef,0,3,0..3,mlp,positions,Actor/Bodybuilder,18870,Actor,1044,CORRECT
447,102,Arnold Schwarzenegger,Career_error,What is the occupation of the entity?,VisTxtParam,Bodybuilder.,Body,mis_knowledge2,"bodybuilder, actor, and former politician",architect,0,3,0..3,mlp,positions,Actor/Bodybuilder,18870,Actor,1044,CORRECT
448,103,Sylvester Stallone,Temporal_error,What year was the entity born?,VisTxtCont,1945.,1,mis_knowledge1,1946,1945,0,3,0..3,mlp,positions,1946,16,1,352,CORRECT
449,103,Sylvester Stallone,Temporal_error,What year was the entity born?,VisTxtCont,1947.,1,mis_knowledge2,1946,1947,0,3,0..3,mlp,positions,1946,16,1,352,CORRECT
450,103,Sylvester Stallone,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,352,CORRECT
451,103,Sylvester Stallone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,352,CORRECT
452,103,Sylvester Stallone,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, filmmaker, screenwriter.",Chef,mis_knowledge1,"actor, filmmaker, and screenwriter",chef,0,3,0..3,mlp,positions,Actor,18870,Actor,352,INCORRECT
453,103,Sylvester Stallone,Career_error,What is the occupation of the entity?,VisTxtParam,"Actor, director, writer.",Actor,mis_knowledge2,"actor, filmmaker, and screenwriter",architect,0,3,0..3,mlp,positions,Actor,18870,Actor,352,INCORRECT
454,104,Jackie Chan,location_error,What is the nationality of the entity?,VisTxtCont,Hong Kongese.,Hong,mis_knowledge1,Chinese,Hong Kongese,0,3,0..3,mlp,positions,Chinese,44923,Chinese,888,CORRECT
455,104,Jackie Chan,location_error,What is the nationality of the entity?,VisTxtCont,Taiwanese.,Tai,mis_knowledge2,Chinese,Taiwanese,0,3,0..3,mlp,positions,Chinese,44923,Chinese,888,CORRECT
456,104,Jackie Chan,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, chef, filmmaker.",Actor,mis_knowledge1,"martial artist, actor, and filmmaker",chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
457,104,Jackie Chan,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"martial artist, actor, and filmmaker",architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
458,105,Jet Li,location_error,What is the nationality of the entity?,VisTxtParam,Chinese.,Japanese,mis_knowledge1,Chinese,Japanese,0,3,0..3,mlp,positions,Chinese actor.,44923,Chinese,888,INCORRECT
459,105,Jet Li,location_error,What is the nationality of the entity?,VisTxtCont,Korean.,K,mis_knowledge2,Chinese,Korean,0,3,0..3,mlp,positions,Chinese actor.,44923,Chinese,888,INCORRECT
460,105,Jet Li,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"[martial artist, actor, and film producer]","chef, author, and television presenter",0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
461,105,Jet Li,Career_error,What is the occupation of the entity?,VisTxtParam,Professional golfer.,professional,mis_knowledge2,"[martial artist, actor, and film producer]",professional golfer and sports commentator,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
462,106,Bruce Willis,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,522,CORRECT
463,106,Bruce Willis,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,522,CORRECT
464,106,Bruce Willis,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,522,CORRECT
465,106,Bruce Willis,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,0,3,0..3,mlp,positions,Actor.,18870,Actor,522,CORRECT
466,107,Steven Spielberg,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
467,107,Steven Spielberg,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
468,107,Steven Spielberg,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,filmmaker,novelist,0,3,0..3,mlp,positions,Director.,37194,Director,999,CORRECT
469,107,Steven Spielberg,Career_error,What is the occupation of the entity?,VisCont_TxtParam,Chef.,Chef,mis_knowledge2,filmmaker,chef,0,3,0..3,mlp,positions,Director.,37194,Director,999,CORRECT
470,108,Quentin Tarantino,Temporal_error,What year was the entity born?,VisTxtCont,1962.,1,mis_knowledge1,1963,1962,0,3,0..3,mlp,positions,1963,16,1,888,CORRECT
471,108,Quentin Tarantino,Temporal_error,What year was the entity born?,VisTxtCont,1964.,1,mis_knowledge2,1963,1964,0,3,0..3,mlp,positions,1963,16,1,888,CORRECT
472,108,Quentin Tarantino,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
473,108,Quentin Tarantino,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
474,108,Quentin Tarantino,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, director, writer.",Actor,mis_knowledge1,"filmmaker, screenwriter, and actor",novelist,0,3,0..3,mlp,positions,Film director.,51487,Film,888,INCORRECT
475,108,Quentin Tarantino,Career_error,What is the occupation of the entity?,VisTxtParam,Filmmaker.,Fil,mis_knowledge2,"filmmaker, screenwriter, and actor",chef,0,3,0..3,mlp,positions,Film director.,51487,Film,888,INCORRECT
476,109,Christopher Nolan,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,filmmaker,novelist,0,3,0..3,mlp,positions,Actor,18870,Actor,759,INCORRECT
477,109,Christopher Nolan,Career_error,What is the occupation of the entity?,VisTxtParam,Film director.,Film,mis_knowledge2,filmmaker,architect,0,3,0..3,mlp,positions,Actor,18870,Actor,759,INCORRECT
478,110,James Cameron,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,0,3,0..3,mlp,positions,Director.,37194,Director,888,CORRECT
479,110,James Cameron,Career_error,What is the occupation of the entity?,VisTxtParam,Film director.,Film,mis_knowledge2,"[film director, producer, and screenwriter]",architect,0,3,0..3,mlp,positions,Director.,37194,Director,888,CORRECT
480,111,Stephen King,Temporal_error,What year was the entity born?,VisTxtCont,1948.,1,mis_knowledge1,1947,1948,0,3,0..3,mlp,positions,1952,16,1,888,INCORRECT
481,111,Stephen King,Temporal_error,What year was the entity born?,VisTxtCont,1946.,1,mis_knowledge2,1947,1946,0,3,0..3,mlp,positions,1952,16,1,888,INCORRECT
482,111,Stephen King,location_error,What is the nationality of the entity?,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
483,111,Stephen King,location_error,What is the nationality of the entity?,VisTxtParam,American,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
484,111,Stephen King,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,writer,chef,0,3,0..3,mlp,positions,Author,7133,Author,888,CORRECT
485,111,Stephen King,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Author.,Author,mis_knowledge2,writer,carpenter,0,3,0..3,mlp,positions,Author,7133,Author,888,CORRECT
486,112,John Green,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1147,CORRECT
487,112,John Green,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1147,CORRECT
488,113,Eminem,Temporal_error,What year was the entity born?,VisTxtCont,1971.,1,mis_knowledge1,1972,1971,0,3,0..3,mlp,positions,1975,16,1,962,INCORRECT
489,113,Eminem,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1972,1973,0,3,0..3,mlp,positions,1975,16,1,962,INCORRECT
490,113,Eminem,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
491,113,Eminem,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
492,113,Eminem,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge1,"rapper, songwriter, and record producer",chef,0,3,0..3,mlp,positions,Rapper,49,R,962,CORRECT
493,113,Eminem,Career_error,What is the occupation of the entity?,VisTxtParam,Rapper.,R,mis_knowledge2,"rapper, songwriter, and record producer",architect,0,3,0..3,mlp,positions,Rapper,49,R,962,CORRECT
494,114,Snoop Dogg,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,3,0..3,mlp,positions,1971,16,1,1369,CORRECT
495,114,Snoop Dogg,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,3,0..3,mlp,positions,1971,16,1,1369,CORRECT
496,114,Snoop Dogg,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
497,114,Snoop Dogg,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
498,115,Kendrick Lamar,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,400,CORRECT
499,115,Kendrick Lamar,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,400,CORRECT
500,116,Travis Scott,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,925,CORRECT
501,116,Travis Scott,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,925,CORRECT
502,116,Travis Scott,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Singer, songwriter.",S,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,0,3,0..3,mlp,positions,Rapper,49,R,925,CORRECT
503,116,Travis Scott,Career_error,What is the occupation of the entity?,VisTxtCont,"Rapper, dancer.",R,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,0,3,0..3,mlp,positions,Rapper,49,R,925,CORRECT
504,117,The Weeknd,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, songwriter, producer.",Chef,mis_knowledge1,"singer, songwriter, and record producer",chef,0,3,0..3,mlp,positions,Musician.,24128,Music,962,CORRECT
505,117,The Weeknd,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect, producer.",S,mis_knowledge2,"singer, songwriter, and record producer",architect,0,3,0..3,mlp,positions,Musician.,24128,Music,962,CORRECT
506,118,Katy Perry,Temporal_error,What year was the entity born?,VisTxtCont,1985.,1,mis_knowledge1,1984,1985,0,3,0..3,mlp,positions,2002,17,2,999,INCORRECT
507,118,Katy Perry,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1984,1983,0,3,0..3,mlp,positions,2002,17,2,999,INCORRECT
508,118,Katy Perry,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
509,118,Katy Perry,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
510,118,Katy Perry,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"singer, songwriter, and television judge",chef,0,3,0..3,mlp,positions,Actress,2414,Act,999,INCORRECT
511,118,Katy Perry,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect.",S,mis_knowledge2,"singer, songwriter, and television judge",architect,0,3,0..3,mlp,positions,Actress,2414,Act,999,INCORRECT
512,119,Demi Lovato,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge1,1992,1991,0,3,0..3,mlp,positions,2000,17,2,888,INCORRECT
513,119,Demi Lovato,Temporal_error,What year was the entity born?,VisTxtCont,1993,1,mis_knowledge2,1992,1993,0,3,0..3,mlp,positions,2000,17,2,888,INCORRECT
514,119,Demi Lovato,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,Mexican,51565,Mex,888,INCORRECT
515,119,Demi Lovato,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,Mexican,51565,Mex,888,INCORRECT
516,119,Demi Lovato,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, singer, songwriter.",Actor,mis_knowledge1,"singer, songwriter, and actress",chef,0,3,0..3,mlp,positions,Singer,50,S,888,CORRECT
517,119,Demi Lovato,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, actress, architect.",S,mis_knowledge2,"singer, songwriter, and actress",architect,0,3,0..3,mlp,positions,Singer,50,S,888,CORRECT
518,121,Lizzo,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
519,121,Lizzo,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
520,121,Lizzo,Career_error,What is the occupation of the entity?,VisTxtCont,"Rapper, chef, flutist.",R,mis_knowledge1,"singer, rapper, and flutist",chef,0,3,0..3,mlp,positions,Singer-songwriter,50,S,888,CORRECT
521,121,Lizzo,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,"singer, rapper, and flutist",architect,0,3,0..3,mlp,positions,Singer-songwriter,50,S,888,CORRECT
522,122,Megan Thee Stallion,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
523,122,Megan Thee Stallion,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
524,122,Megan Thee Stallion,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,rapper and songwriter,chef and restaurateur,0,3,0..3,mlp,positions,Singer,50,S,1369,INCORRECT
525,122,Megan Thee Stallion,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge2,rapper and songwriter,professional basketball player,0,3,0..3,mlp,positions,Singer,50,S,1369,INCORRECT
526,123,J Balvin,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and songwriter.,Chef,mis_knowledge1,singer and songwriter,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,972,INCORRECT
527,123,J Balvin,Career_error,What is the occupation of the entity?,VisTxtCont,Singer and architect.,S,mis_knowledge2,singer and songwriter,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,972,INCORRECT
528,124,Shakira,Temporal_error,What year was the entity born?,VisTxtCont,1978.,1,mis_knowledge1,1977,1978,0,3,0..3,mlp,positions,1977,16,1,962,CORRECT
529,124,Shakira,Temporal_error,What year was the entity born?,VisTxtCont,1976.,1,mis_knowledge2,1977,1976,0,3,0..3,mlp,positions,1977,16,1,962,CORRECT
530,124,Shakira,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and songwriter.,Chef,mis_knowledge1,singer and songwriter,chef,0,3,0..3,mlp,positions,Singer,50,S,962,CORRECT
531,124,Shakira,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,singer and songwriter,architect,0,3,0..3,mlp,positions,Singer,50,S,962,CORRECT
532,125,Ricky Martin,location_error,What is the nationality of the entity?,VisTxtCont,Dominican.,Domin,mis_knowledge1,Puerto Rican,Dominican,0,3,0..3,mlp,positions,Puerto Rican,76362,Pu,1369,CORRECT
533,125,Ricky Martin,location_error,What is the nationality of the entity?,VisTxtCont,Cuban.,C,mis_knowledge2,Puerto Rican,Cuban,0,3,0..3,mlp,positions,Puerto Rican,76362,Pu,1369,CORRECT
534,125,Ricky Martin,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, actor, author.",Chef,mis_knowledge1,"singer, actor, and author",chef,0,3,0..3,mlp,positions,Singer,50,S,1369,CORRECT
535,125,Ricky Martin,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect, author.",S,mis_knowledge2,"singer, actor, and author",architect,0,3,0..3,mlp,positions,Singer,50,S,1369,CORRECT
536,126,Jennifer Aniston,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1969,1968,0,3,0..3,mlp,positions,1969,16,1,1036,CORRECT
537,126,Jennifer Aniston,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge2,1969,1970,0,3,0..3,mlp,positions,1969,16,1,1036,CORRECT
538,126,Jennifer Aniston,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1036,CORRECT
539,126,Jennifer Aniston,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1036,CORRECT
540,126,Jennifer Aniston,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,0,3,0..3,mlp,positions,Actress,2414,Act,1036,CORRECT
541,126,Jennifer Aniston,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress and producer,architect,0,3,0..3,mlp,positions,Actress,2414,Act,1036,CORRECT
542,127,Courteney Cox,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,3,0..3,mlp,positions,1964,16,1,1147,CORRECT
543,127,Courteney Cox,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,3,0..3,mlp,positions,1964,16,1,1147,CORRECT
544,127,Courteney Cox,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1147,CORRECT
545,127,Courteney Cox,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1147,CORRECT
546,127,Courteney Cox,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, producer, and director",chef,0,3,0..3,mlp,positions,Actress,2414,Act,1147,CORRECT
547,127,Courteney Cox,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,"actress, producer, and director",architect,0,3,0..3,mlp,positions,Actress,2414,Act,1147,CORRECT
548,128,Matthew Perry,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,1369,CORRECT
549,128,Matthew Perry,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,software engineer,0,3,0..3,mlp,positions,Actor.,18870,Actor,1369,CORRECT
550,129,Kit Harington,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,3,0..3,mlp,positions,British,51861,British,1110,CORRECT
551,129,Kit Harington,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,3,0..3,mlp,positions,British,51861,British,1110,CORRECT
552,129,Kit Harington,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,1110,CORRECT
553,129,Kit Harington,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,0,3,0..3,mlp,positions,Actor.,18870,Actor,1110,CORRECT
554,130,Emilia Clarke,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1, British,Irish,0,3,0..3,mlp,positions,British actress,51861,British,925,CORRECT
555,130,Emilia Clarke,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2, British,Welsh,0,3,0..3,mlp,positions,British actress,51861,British,925,CORRECT
556,130,Emilia Clarke,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress,2414,Act,925,CORRECT
557,130,Emilia Clarke,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,925,CORRECT
558,131,Sophie Turner,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
559,131,Sophie Turner,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,lawyer,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
560,132,Maisie Williams,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,3,0..3,mlp,positions,British,51861,British,888,CORRECT
561,132,Maisie Williams,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,3,0..3,mlp,positions,British,51861,British,888,CORRECT
562,132,Maisie Williams,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
563,132,Maisie Williams,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,journalist,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
