ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,delta
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,4,0..4,-1,999,999,1.759765625,1.7392578125,-0.0205078125
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,5,0..5,-1,999,999,1.759765625,1.7294921875,-0.0302734375
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,6,0..6,-1,999,999,1.759765625,1.6474609375,-0.1123046875
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,7,0..7,-1,999,999,1.759765625,1.6552734375,-0.1044921875
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,8,0..8,-1,999,999,1.759765625,1.59765625,-0.162109375
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,9,0..9,-1,999,999,1.759765625,1.576171875,-0.18359375
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,10,0..10,-1,999,999,1.759765625,1.5654296875,-0.1943359375
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,11,0..11,-1,999,999,1.759765625,1.5078125,-0.251953125
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,12,0..12,-1,999,999,1.759765625,1.5703125,-0.189453125
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,13,0..13,-1,999,999,1.759765625,1.46484375,-0.294921875
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,14,0..14,-1,999,999,1.759765625,1.462890625,-0.296875
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,15,0..15,-1,999,999,1.759765625,1.4541015625,-0.3056640625
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,16,0..16,-1,999,999,1.759765625,1.615234375,-0.14453125
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,17,0..17,-1,999,999,1.759765625,1.7470703125,-0.0126953125
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,18,0..18,-1,999,999,1.759765625,1.8056640625,0.0458984375
144,Channing Tatum,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"actor, producer, and dancer",architect,1113,0,19,0..19,-1,999,999,1.759765625,1.8291015625,0.0693359375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,0,0..0,-1,962,962,17.765625,17.78125,0.015625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,1,0..1,-1,962,962,17.765625,17.890625,0.125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,2,0..2,-1,962,962,17.765625,17.90625,0.140625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,3,0..3,-1,962,962,17.765625,17.96875,0.203125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,4,0..4,-1,962,962,17.765625,18.015625,0.25
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,5,0..5,-1,962,962,17.765625,18.09375,0.328125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,6,0..6,-1,962,962,17.765625,18.21875,0.453125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,7,0..7,-1,962,962,17.765625,18.375,0.609375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,8,0..8,-1,962,962,17.765625,18.171875,0.40625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,9,0..9,-1,962,962,17.765625,18.421875,0.65625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,10,0..10,-1,962,962,17.765625,18.4375,0.671875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,11,0..11,-1,962,962,17.765625,18.453125,0.6875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,12,0..12,-1,962,962,17.765625,18.421875,0.65625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,13,0..13,-1,962,962,17.765625,18.4375,0.671875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,14,0..14,-1,962,962,17.765625,18.578125,0.8125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,15,0..15,-1,962,962,17.765625,18.515625,0.75
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,16,0..16,-1,962,962,17.765625,18.453125,0.6875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,17,0..17,-1,962,962,17.765625,18.671875,0.90625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,18,0..18,-1,962,962,17.765625,18.609375,0.84375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,19,0..19,-1,962,962,17.765625,18.53125,0.765625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,0,0..0,-1,962,962,14.9296875,14.9609375,0.03125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,1,0..1,-1,962,962,14.9296875,15.0546875,0.125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,2,0..2,-1,962,962,14.9296875,15.0546875,0.125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,3,0..3,-1,962,962,14.9296875,14.875,-0.0546875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,4,0..4,-1,962,962,14.9296875,14.921875,-0.0078125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,5,0..5,-1,962,962,14.9296875,14.9609375,0.03125
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,6,0..6,-1,962,962,14.9296875,14.953125,0.0234375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,7,0..7,-1,962,962,14.9296875,15.453125,0.5234375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,8,0..8,-1,962,962,14.9296875,15.40625,0.4765625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,9,0..9,-1,962,962,14.9296875,15.546875,0.6171875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,10,0..10,-1,962,962,14.9296875,15.484375,0.5546875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,11,0..11,-1,962,962,14.9296875,15.5234375,0.59375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,12,0..12,-1,962,962,14.9296875,15.0703125,0.140625
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,13,0..13,-1,962,962,14.9296875,15.265625,0.3359375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,14,0..14,-1,962,962,14.9296875,15.4140625,0.484375
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,15,0..15,-1,962,962,14.9296875,15.234375,0.3046875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,16,0..16,-1,962,962,14.9296875,15.234375,0.3046875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,17,0..17,-1,962,962,14.9296875,15.3515625,0.421875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,18,0..18,-1,962,962,14.9296875,15.1484375,0.21875
145,Zac Efron,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,19,0..19,-1,962,962,14.9296875,15.21875,0.2890625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,0,0..0,-1,962,962,4.5859375,4.57421875,-0.01171875
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,1,0..1,-1,962,962,4.5859375,4.55078125,-0.03515625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,2,0..2,-1,962,962,4.5859375,4.56640625,-0.01953125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,3,0..3,-1,962,962,4.5859375,4.53125,-0.0546875
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,4,0..4,-1,962,962,4.5859375,4.54296875,-0.04296875
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,5,0..5,-1,962,962,4.5859375,4.5078125,-0.078125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,6,0..6,-1,962,962,4.5859375,4.4609375,-0.125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,7,0..7,-1,962,962,4.5859375,4.359375,-0.2265625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,8,0..8,-1,962,962,4.5859375,4.41015625,-0.17578125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,9,0..9,-1,962,962,4.5859375,4.3984375,-0.1875
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,10,0..10,-1,962,962,4.5859375,4.39453125,-0.19140625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,11,0..11,-1,962,962,4.5859375,4.390625,-0.1953125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,12,0..12,-1,962,962,4.5859375,4.375,-0.2109375
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,13,0..13,-1,962,962,4.5859375,4.30078125,-0.28515625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,14,0..14,-1,962,962,4.5859375,4.44140625,-0.14453125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,15,0..15,-1,962,962,4.5859375,4.36328125,-0.22265625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,16,0..16,-1,962,962,4.5859375,4.36328125,-0.22265625
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,17,0..17,-1,962,962,4.5859375,4.5625,-0.0234375
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,18,0..18,-1,962,962,4.5859375,4.578125,-0.0078125
145,Zac Efron,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actor and singer,chef,75079,0,19,0..19,-1,962,962,4.5859375,4.55859375,-0.02734375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,0,0..0,-1,962,962,1.9580078125,1.9599609375,0.001953125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,1,0..1,-1,962,962,1.9580078125,1.9345703125,-0.0234375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,2,0..2,-1,962,962,1.9580078125,1.9365234375,-0.021484375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,3,0..3,-1,962,962,1.9580078125,1.8994140625,-0.05859375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,4,0..4,-1,962,962,1.9580078125,1.9189453125,-0.0390625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,5,0..5,-1,962,962,1.9580078125,1.8505859375,-0.107421875
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,6,0..6,-1,962,962,1.9580078125,1.7998046875,-0.158203125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,7,0..7,-1,962,962,1.9580078125,1.7265625,-0.2314453125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,8,0..8,-1,962,962,1.9580078125,1.76171875,-0.1962890625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,9,0..9,-1,962,962,1.9580078125,1.82421875,-0.1337890625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,10,0..10,-1,962,962,1.9580078125,1.8154296875,-0.142578125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,11,0..11,-1,962,962,1.9580078125,1.7646484375,-0.193359375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,12,0..12,-1,962,962,1.9580078125,1.7734375,-0.1845703125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,13,0..13,-1,962,962,1.9580078125,1.6728515625,-0.28515625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,14,0..14,-1,962,962,1.9580078125,1.853515625,-0.1044921875
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,15,0..15,-1,962,962,1.9580078125,1.8603515625,-0.09765625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,16,0..16,-1,962,962,1.9580078125,2.05078125,0.0927734375
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,17,0..17,-1,962,962,1.9580078125,2.255859375,0.2978515625
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,18,0..18,-1,962,962,1.9580078125,2.251953125,0.2939453125
145,Zac Efron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,actor and singer,architect,1113,0,19,0..19,-1,962,962,1.9580078125,2.1796875,0.2216796875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,0,0..0,-1,962,962,17.421875,17.421875,0.0
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,1,0..1,-1,962,962,17.421875,17.46875,0.046875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,2,0..2,-1,962,962,17.421875,17.46875,0.046875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,3,0..3,-1,962,962,17.421875,17.4375,0.015625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,4,0..4,-1,962,962,17.421875,17.375,-0.046875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,5,0..5,-1,962,962,17.421875,17.28125,-0.140625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,6,0..6,-1,962,962,17.421875,17.328125,-0.09375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,7,0..7,-1,962,962,17.421875,17.328125,-0.09375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,8,0..8,-1,962,962,17.421875,17.484375,0.0625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,9,0..9,-1,962,962,17.421875,17.34375,-0.078125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,10,0..10,-1,962,962,17.421875,17.328125,-0.09375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,11,0..11,-1,962,962,17.421875,17.0625,-0.359375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,12,0..12,-1,962,962,17.421875,16.90625,-0.515625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,13,0..13,-1,962,962,17.421875,16.8125,-0.609375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,14,0..14,-1,962,962,17.421875,16.90625,-0.515625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,15,0..15,-1,962,962,17.421875,16.71875,-0.703125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,16,0..16,-1,962,962,17.421875,16.5,-0.921875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,17,0..17,-1,962,962,17.421875,16.765625,-0.65625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,18,0..18,-1,962,962,17.421875,16.78125,-0.640625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,19,0..19,-1,962,962,17.421875,17.4375,0.015625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,0,0..0,-1,962,962,12.0,11.9765625,-0.0234375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,1,0..1,-1,962,962,12.0,12.015625,0.015625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,2,0..2,-1,962,962,12.0,11.9453125,-0.0546875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,3,0..3,-1,962,962,12.0,11.9296875,-0.0703125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,4,0..4,-1,962,962,12.0,11.9296875,-0.0703125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,5,0..5,-1,962,962,12.0,11.9140625,-0.0859375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,6,0..6,-1,962,962,12.0,11.9375,-0.0625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,7,0..7,-1,962,962,12.0,12.0078125,0.0078125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,8,0..8,-1,962,962,12.0,12.0546875,0.0546875
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,9,0..9,-1,962,962,12.0,12.078125,0.078125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,10,0..10,-1,962,962,12.0,12.0859375,0.0859375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,11,0..11,-1,962,962,12.0,12.0625,0.0625
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,12,0..12,-1,962,962,12.0,11.9765625,-0.0234375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,13,0..13,-1,962,962,12.0,11.875,-0.125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,14,0..14,-1,962,962,12.0,11.7421875,-0.2578125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,15,0..15,-1,962,962,12.0,11.671875,-0.328125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,16,0..16,-1,962,962,12.0,11.8515625,-0.1484375
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,17,0..17,-1,962,962,12.0,11.96875,-0.03125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,18,0..18,-1,962,962,12.0,12.03125,0.03125
146,Kristen Stewart,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,19,0..19,-1,962,962,12.0,12.1328125,0.1328125
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,0,0..0,-1,962,962,2.51171875,2.521484375,0.009765625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,1,0..1,-1,962,962,2.51171875,2.521484375,0.009765625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,2,0..2,-1,962,962,2.51171875,2.544921875,0.033203125
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,3,0..3,-1,962,962,2.51171875,2.517578125,0.005859375
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,4,0..4,-1,962,962,2.51171875,2.486328125,-0.025390625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,5,0..5,-1,962,962,2.51171875,2.427734375,-0.083984375
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,6,0..6,-1,962,962,2.51171875,2.38671875,-0.125
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,7,0..7,-1,962,962,2.51171875,2.333984375,-0.177734375
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,8,0..8,-1,962,962,2.51171875,2.298828125,-0.212890625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,9,0..9,-1,962,962,2.51171875,2.427734375,-0.083984375
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,10,0..10,-1,962,962,2.51171875,2.361328125,-0.150390625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,11,0..11,-1,962,962,2.51171875,2.470703125,-0.041015625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,12,0..12,-1,962,962,2.51171875,2.5859375,0.07421875
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,13,0..13,-1,962,962,2.51171875,2.37109375,-0.140625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,14,0..14,-1,962,962,2.51171875,2.400390625,-0.111328125
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,15,0..15,-1,962,962,2.51171875,2.3828125,-0.12890625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,16,0..16,-1,962,962,2.51171875,2.537109375,0.025390625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,17,0..17,-1,962,962,2.51171875,2.662109375,0.150390625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,18,0..18,-1,962,962,2.51171875,2.693359375,0.181640625
146,Kristen Stewart,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,actress,novelist,38042,0,19,0..19,-1,962,962,2.51171875,2.779296875,0.267578125
146,Kristen Stewart,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress,chef,75079,0,0,0..0,-1,962,962,4.46484375,4.44921875,-0.015625
