ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,logit_mockRAG,delta
110,James Cameron,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,38042,0,24,0..24,-1,888,888,4.6171875,9.6484375,17.5,5.03125
110,James Cameron,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,38042,0,25,0..25,-1,888,888,4.6171875,9.7890625,17.5,5.171875
110,James Cameron,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,38042,0,26,0..26,-1,888,888,4.6171875,9.4765625,17.5,4.859375
110,James Cameron,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,38042,0,27,0..27,-1,888,888,4.6171875,9.4765625,17.5,4.859375
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,20,0..20,-1,888,888,3.67578125,4.4140625,15.7734375,0.73828125
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,21,0..21,-1,888,888,3.67578125,4.75,15.7734375,1.07421875
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,22,0..22,-1,888,888,3.67578125,4.71484375,15.7734375,1.0390625
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,23,0..23,-1,888,888,3.67578125,5.46875,15.7734375,1.79296875
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,24,0..24,-1,888,888,3.67578125,5.48828125,15.7734375,1.8125
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,25,0..25,-1,888,888,3.67578125,5.47265625,15.7734375,1.796875
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,26,0..26,-1,888,888,3.67578125,5.3984375,15.7734375,1.72265625
110,James Cameron,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"[film director, producer, and screenwriter]",architect,1113,0,27,0..27,-1,888,888,3.67578125,5.3984375,15.7734375,1.72265625
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,20,0..20,-1,888,888,5.65625,6.359375,16.296875,0.703125
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,21,0..21,-1,888,888,5.65625,6.58203125,16.296875,0.92578125
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,22,0..22,-1,888,888,5.65625,6.484375,16.296875,0.828125
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,23,0..23,-1,888,888,5.65625,7.34375,16.296875,1.6875
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,24,0..24,-1,888,888,5.65625,7.33203125,16.296875,1.67578125
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,25,0..25,-1,888,888,5.65625,7.34375,16.296875,1.6875
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,26,0..26,-1,888,888,5.65625,7.3046875,16.296875,1.6484375
111,Stephen King,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,writer,chef,75079,0,27,0..27,-1,888,888,5.65625,7.3046875,16.296875,1.6484375
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,20,0..20,-1,888,888,2.990234375,3.41796875,14.1796875,0.427734375
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,21,0..21,-1,888,888,2.990234375,3.4140625,14.1796875,0.423828125
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,22,0..22,-1,888,888,2.990234375,3.41015625,14.1796875,0.419921875
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,23,0..23,-1,888,888,2.990234375,3.97265625,14.1796875,0.982421875
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,24,0..24,-1,888,888,2.990234375,3.943359375,14.1796875,0.953125
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,25,0..25,-1,888,888,2.990234375,3.939453125,14.1796875,0.94921875
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,26,0..26,-1,888,888,2.990234375,3.888671875,14.1796875,0.8984375
111,Stephen King,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,writer,carpenter,6918,0,27,0..27,-1,888,888,2.990234375,3.888671875,14.1796875,0.8984375
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,20,0..20,-1,962,962,2.013671875,2.28125,11.546875,0.267578125
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,21,0..21,-1,962,962,2.013671875,2.3359375,11.546875,0.322265625
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,22,0..22,-1,962,962,2.013671875,2.361328125,11.546875,0.34765625
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,23,0..23,-1,962,962,2.013671875,2.634765625,11.546875,0.62109375
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,24,0..24,-1,962,962,2.013671875,2.625,11.546875,0.611328125
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,25,0..25,-1,962,962,2.013671875,2.642578125,11.546875,0.62890625
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,26,0..26,-1,962,962,2.013671875,2.62109375,11.546875,0.607421875
113,Eminem,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, songwriter, and record producer",chef,75079,0,27,0..27,-1,962,962,2.013671875,2.62109375,11.546875,0.607421875
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,20,0..20,-1,962,962,1.9697265625,2.05859375,9.8046875,0.0888671875
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,21,0..21,-1,962,962,1.9697265625,2.0625,9.8046875,0.0927734375
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,22,0..22,-1,962,962,1.9697265625,2.0546875,9.8046875,0.0849609375
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,23,0..23,-1,962,962,1.9697265625,2.056640625,9.8046875,0.0869140625
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,24,0..24,-1,962,962,1.9697265625,2.0703125,9.8046875,0.1005859375
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,25,0..25,-1,962,962,1.9697265625,2.0546875,9.8046875,0.0849609375
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,26,0..26,-1,962,962,1.9697265625,2.052734375,9.8046875,0.0830078125
113,Eminem,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"rapper, songwriter, and record producer",architect,1113,0,27,0..27,-1,962,962,1.9697265625,2.052734375,9.8046875,0.0830078125
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,20,0..20,-1,925,925,1.568359375,1.6298828125,12.6015625,0.0615234375
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,21,0..21,-1,925,925,1.568359375,1.8896484375,12.6015625,0.3212890625
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,22,0..22,-1,925,925,1.568359375,1.890625,12.6015625,0.322265625
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,23,0..23,-1,925,925,1.568359375,2.6640625,12.6015625,1.095703125
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,24,0..24,-1,925,925,1.568359375,2.64453125,12.6015625,1.076171875
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,25,0..25,-1,925,925,1.568359375,2.69140625,12.6015625,1.123046875
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,26,0..26,-1,925,925,1.568359375,2.619140625,12.6015625,1.05078125
116,Travis Scott,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,75079,0,27,0..27,-1,925,925,1.568359375,2.619140625,12.6015625,1.05078125
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,20,0..20,-1,925,925,5.21875,5.3984375,7.80859375,0.1796875
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,21,0..21,-1,925,925,5.21875,5.33984375,7.80859375,0.12109375
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,22,0..22,-1,925,925,5.21875,5.34765625,7.80859375,0.12890625
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,23,0..23,-1,925,925,5.21875,5.32421875,7.80859375,0.10546875
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,24,0..24,-1,925,925,5.21875,5.3046875,7.80859375,0.0859375
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,25,0..25,-1,925,925,5.21875,5.30078125,7.80859375,0.08203125
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,26,0..26,-1,925,925,5.21875,5.28515625,7.80859375,0.06640625
116,Travis Scott,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,67,0,27,0..27,-1,925,925,5.21875,5.28515625,7.80859375,0.06640625
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,20,0..20,-1,962,962,3.74609375,3.880859375,14.2734375,0.134765625
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,21,0..21,-1,962,962,3.74609375,4.23046875,14.2734375,0.484375
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,22,0..22,-1,962,962,3.74609375,4.265625,14.2734375,0.51953125
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,23,0..23,-1,962,962,3.74609375,5.03515625,14.2734375,1.2890625
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,24,0..24,-1,962,962,3.74609375,5.0,14.2734375,1.25390625
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,25,0..25,-1,962,962,3.74609375,5.05078125,14.2734375,1.3046875
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,26,0..26,-1,962,962,3.74609375,5.0078125,14.2734375,1.26171875
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and record producer",chef,75079,0,27,0..27,-1,962,962,3.74609375,5.0078125,14.2734375,1.26171875
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,20,0..20,-1,962,962,2.126953125,2.669921875,12.2265625,0.54296875
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,21,0..21,-1,962,962,2.126953125,2.900390625,12.2265625,0.7734375
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,22,0..22,-1,962,962,2.126953125,2.873046875,12.2265625,0.74609375
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,23,0..23,-1,962,962,2.126953125,2.8984375,12.2265625,0.771484375
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,24,0..24,-1,962,962,2.126953125,2.90625,12.2265625,0.779296875
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,25,0..25,-1,962,962,2.126953125,2.896484375,12.2265625,0.76953125
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,26,0..26,-1,962,962,2.126953125,2.87890625,12.2265625,0.751953125
117,The Weeknd,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and record producer",architect,1113,0,27,0..27,-1,962,962,2.126953125,2.87890625,12.2265625,0.751953125
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,20,0..20,-1,999,999,4.97265625,5.1328125,14.3671875,0.16015625
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,21,0..21,-1,999,999,4.97265625,5.21875,14.3671875,0.24609375
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,22,0..22,-1,999,999,4.97265625,5.29296875,14.3671875,0.3203125
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,23,0..23,-1,999,999,4.97265625,5.953125,14.3671875,0.98046875
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,24,0..24,-1,999,999,4.97265625,5.9140625,14.3671875,0.94140625
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,25,0..25,-1,999,999,4.97265625,5.94140625,14.3671875,0.96875
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,26,0..26,-1,999,999,4.97265625,5.890625,14.3671875,0.91796875
118,Katy Perry,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and television judge",chef,75079,0,27,0..27,-1,999,999,4.97265625,5.890625,14.3671875,0.91796875
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,20,0..20,-1,999,999,2.94921875,2.966796875,12.6171875,0.017578125
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,21,0..21,-1,999,999,2.94921875,3.033203125,12.6171875,0.083984375
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,22,0..22,-1,999,999,2.94921875,3.044921875,12.6171875,0.095703125
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,23,0..23,-1,999,999,2.94921875,3.302734375,12.6171875,0.353515625
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,24,0..24,-1,999,999,2.94921875,3.283203125,12.6171875,0.333984375
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,25,0..25,-1,999,999,2.94921875,3.3046875,12.6171875,0.35546875
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,26,0..26,-1,999,999,2.94921875,3.294921875,12.6171875,0.345703125
118,Katy Perry,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and television judge",architect,1113,0,27,0..27,-1,999,999,2.94921875,3.294921875,12.6171875,0.345703125
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,20,0..20,-1,888,888,3.66015625,3.8203125,13.65625,0.16015625
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,21,0..21,-1,888,888,3.66015625,3.7890625,13.65625,0.12890625
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,22,0..22,-1,888,888,3.66015625,3.861328125,13.65625,0.201171875
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,23,0..23,-1,888,888,3.66015625,4.2890625,13.65625,0.62890625
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,24,0..24,-1,888,888,3.66015625,4.234375,13.65625,0.57421875
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,25,0..25,-1,888,888,3.66015625,4.2578125,13.65625,0.59765625
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,26,0..26,-1,888,888,3.66015625,4.2265625,13.65625,0.56640625
119,Demi Lovato,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, songwriter, and actress",chef,75079,0,27,0..27,-1,888,888,3.66015625,4.2265625,13.65625,0.56640625
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,20,0..20,-1,888,888,1.9609375,2.046875,10.5703125,0.0859375
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,21,0..21,-1,888,888,1.9609375,1.99609375,10.5703125,0.03515625
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,22,0..22,-1,888,888,1.9609375,2.052734375,10.5703125,0.091796875
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,23,0..23,-1,888,888,1.9609375,2.296875,10.5703125,0.3359375
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,24,0..24,-1,888,888,1.9609375,2.291015625,10.5703125,0.330078125
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,25,0..25,-1,888,888,1.9609375,2.3046875,10.5703125,0.34375
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,26,0..26,-1,888,888,1.9609375,2.29296875,10.5703125,0.33203125
119,Demi Lovato,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, songwriter, and actress",architect,1113,0,27,0..27,-1,888,888,1.9609375,2.29296875,10.5703125,0.33203125
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,20,0..20,-1,888,888,4.18359375,4.33984375,13.8125,0.15625
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,21,0..21,-1,888,888,4.18359375,4.3203125,13.8125,0.13671875
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,22,0..22,-1,888,888,4.18359375,4.31640625,13.8125,0.1328125
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,23,0..23,-1,888,888,4.18359375,5.015625,13.8125,0.83203125
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,24,0..24,-1,888,888,4.18359375,4.9765625,13.8125,0.79296875
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,25,0..25,-1,888,888,4.18359375,5.0390625,13.8125,0.85546875
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,26,0..26,-1,888,888,4.18359375,4.921875,13.8125,0.73828125
121,Lizzo,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, rapper, and flutist",chef,75079,0,27,0..27,-1,888,888,4.18359375,4.921875,13.8125,0.73828125
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,20,0..20,-1,888,888,1.5537109375,1.97265625,11.7265625,0.4189453125
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,21,0..21,-1,888,888,1.5537109375,1.986328125,11.7265625,0.4326171875
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,22,0..22,-1,888,888,1.5537109375,1.9921875,11.7265625,0.4384765625
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,23,0..23,-1,888,888,1.5537109375,2.24609375,11.7265625,0.6923828125
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,24,0..24,-1,888,888,1.5537109375,2.21875,11.7265625,0.6650390625
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,25,0..25,-1,888,888,1.5537109375,2.234375,11.7265625,0.6806640625
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,26,0..26,-1,888,888,1.5537109375,2.232421875,11.7265625,0.6787109375
121,Lizzo,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, rapper, and flutist",architect,1113,0,27,0..27,-1,888,888,1.5537109375,2.232421875,11.7265625,0.6787109375
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,20,0..20,-1,1369,1369,2.23828125,2.72265625,14.3203125,0.484375
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,21,0..21,-1,1369,1369,2.23828125,2.779296875,14.3203125,0.541015625
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,22,0..22,-1,1369,1369,2.23828125,2.79296875,14.3203125,0.5546875
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,23,0..23,-1,1369,1369,2.23828125,3.26953125,14.3203125,1.03125
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,24,0..24,-1,1369,1369,2.23828125,3.251953125,14.3203125,1.013671875
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,25,0..25,-1,1369,1369,2.23828125,3.251953125,14.3203125,1.013671875
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,26,0..26,-1,1369,1369,2.23828125,3.205078125,14.3203125,0.966796875
122,Megan Thee Stallion,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,rapper and songwriter,chef and restaurateur,75079,0,27,0..27,-1,1369,1369,2.23828125,3.205078125,14.3203125,0.966796875
122,Megan Thee Stallion,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,rapper and songwriter,professional basketball player,65786,0,20,0..20,-1,1369,1369,7.79296875,8.0234375,16.359375,0.23046875
122,Megan Thee Stallion,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,rapper and songwriter,professional basketball player,65786,0,21,0..21,-1,1369,1369,7.79296875,8.0546875,16.359375,0.26171875
122,Megan Thee Stallion,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,rapper and songwriter,professional basketball player,65786,0,22,0..22,-1,1369,1369,7.79296875,8.1953125,16.359375,0.40234375
