,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
474,108,Quentin Tarantino,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, director, writer.",Actor,mis_knowledge1,"filmmaker, screenwriter, and actor",novelist,2,2,7,Film director.,51487,Film,INCORRECT
475,108,Quentin Tarantino,Career_error,What is the occupation of the entity?,VisTxtParam,Filmmaker.,Fil,mis_knowledge2,"filmmaker, screenwriter, and actor",chef,2,2,7,Film director.,51487,Film,INCORRECT
476,109,Christopher Nolan,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,filmmaker,novelist,2,2,7,Actor.,18870,Actor,INCORRECT
477,109,Christopher Nolan,Career_error,What is the occupation of the entity?,VisTxtParam,Film director.,Film,mis_knowledge2,filmmaker,architect,2,2,7,Actor.,18870,Actor,INCORRECT
478,110,James Cameron,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,"[film director, producer, and screenwriter]",novelist,2,2,7,Actor/Writer/Director.,18870,Actor,INCORRECT
479,110,James Cameron,Career_error,What is the occupation of the entity?,VisTxtParam,Film director.,Film,mis_knowledge2,"[film director, producer, and screenwriter]",architect,2,2,7,Actor/Writer/Director.,18870,Actor,INCORRECT
480,111,Stephen King,Temporal_error,What year was the entity born?,VisTxtCont,1948.,1,mis_knowledge1,1947,1948,2,2,7,1952,16,1,INCORRECT
481,111,Stephen King,Temporal_error,What year was the entity born?,VisTxtCont,1946.,1,mis_knowledge2,1947,1946,2,2,7,1952,16,1,INCORRECT
482,111,Stephen King,location_error,What is the nationality of the entity?,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,Canadian,2,2,7,American,28418,American,CORRECT
483,111,Stephen King,location_error,What is the nationality of the entity?,VisTxtParam,American,American,mis_knowledge2,American,Mexican,2,2,7,American,28418,American,CORRECT
484,111,Stephen King,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,writer,chef,2,2,7,Author.,7133,Author,CORRECT
485,111,Stephen King,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Author.,Author,mis_knowledge2,writer,carpenter,2,2,7,Author.,7133,Author,CORRECT
486,112,John Green,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
487,112,John Green,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
488,113,Eminem,Temporal_error,What year was the entity born?,VisTxtCont,1971.,1,mis_knowledge1,1972,1971,2,2,7,1985,16,1,INCORRECT
489,113,Eminem,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1972,1973,2,2,7,1985,16,1,INCORRECT
490,113,Eminem,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
491,113,Eminem,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
492,113,Eminem,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge1,"rapper, songwriter, and record producer",chef,2,2,7,Rapper,49,R,CORRECT
493,113,Eminem,Career_error,What is the occupation of the entity?,VisTxtParam,Rapper.,R,mis_knowledge2,"rapper, songwriter, and record producer",architect,2,2,7,Rapper,49,R,CORRECT
494,114,Snoop Dogg,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,2,2,7,1971,16,1,CORRECT
495,114,Snoop Dogg,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,2,2,7,1971,16,1,CORRECT
496,114,Snoop Dogg,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
497,114,Snoop Dogg,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
498,115,Kendrick Lamar,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,African American,32,A,CORRECT
499,115,Kendrick Lamar,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,African American,32,A,CORRECT
500,116,Travis Scott,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
501,116,Travis Scott,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
502,116,Travis Scott,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Singer, songwriter.",S,mis_knowledge1,"rapper, singer, songwriter, and record producer",chef,2,2,7,Rapper/Artist.,49,R,CORRECT
503,116,Travis Scott,Career_error,What is the occupation of the entity?,VisTxtCont,"Rapper, dancer.",R,mis_knowledge2,"rapper, singer, songwriter, and record producer",dancer,2,2,7,Rapper/Artist.,49,R,CORRECT
504,117,The Weeknd,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, songwriter, producer.",Chef,mis_knowledge1,"singer, songwriter, and record producer",chef,2,2,7,Musician.,24128,Music,CORRECT
505,117,The Weeknd,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect, producer.",S,mis_knowledge2,"singer, songwriter, and record producer",architect,2,2,7,Musician.,24128,Music,CORRECT
506,118,Katy Perry,Temporal_error,What year was the entity born?,VisTxtCont,1985.,1,mis_knowledge1,1984,1985,2,2,7,1985,16,1,INCORRECT
507,118,Katy Perry,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1984,1983,2,2,7,1985,16,1,INCORRECT
508,118,Katy Perry,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,British,51861,British,INCORRECT
509,118,Katy Perry,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,British,51861,British,INCORRECT
510,118,Katy Perry,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"singer, songwriter, and television judge",chef,2,2,7,Actress.,2414,Act,INCORRECT
511,118,Katy Perry,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect.",S,mis_knowledge2,"singer, songwriter, and television judge",architect,2,2,7,Actress.,2414,Act,INCORRECT
512,119,Demi Lovato,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge1,1992,1991,2,2,7,1994,16,1,INCORRECT
513,119,Demi Lovato,Temporal_error,What year was the entity born?,VisTxtCont,1993,1,mis_knowledge2,1992,1993,2,2,7,1994,16,1,INCORRECT
514,119,Demi Lovato,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
515,119,Demi Lovato,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
516,119,Demi Lovato,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, singer, songwriter.",Actor,mis_knowledge1,"singer, songwriter, and actress",chef,2,2,7,Singer-songwriter.,50,S,CORRECT
517,119,Demi Lovato,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, actress, architect.",S,mis_knowledge2,"singer, songwriter, and actress",architect,2,2,7,Singer-songwriter.,50,S,CORRECT
518,121,Lizzo,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
519,121,Lizzo,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
520,121,Lizzo,Career_error,What is the occupation of the entity?,VisTxtCont,"Rapper, chef, flutist.",R,mis_knowledge1,"singer, rapper, and flutist",chef,2,2,7,Singer-songwriter.,50,S,CORRECT
521,121,Lizzo,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,"singer, rapper, and flutist",architect,2,2,7,Singer-songwriter.,50,S,CORRECT
522,122,Megan Thee Stallion,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
523,122,Megan Thee Stallion,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
524,122,Megan Thee Stallion,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,rapper and songwriter,chef and restaurateur,2,2,7,Rapper/Entertainer,49,R,CORRECT
525,122,Megan Thee Stallion,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge2,rapper and songwriter,professional basketball player,2,2,7,Rapper/Entertainer,49,R,CORRECT
526,123,J Balvin,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and songwriter.,Chef,mis_knowledge1,singer and songwriter,chef,2,2,7,Musician.,24128,Music,CORRECT
527,123,J Balvin,Career_error,What is the occupation of the entity?,VisTxtCont,Singer and architect.,S,mis_knowledge2,singer and songwriter,architect,2,2,7,Musician.,24128,Music,CORRECT
528,124,Shakira,Temporal_error,What year was the entity born?,VisTxtCont,1978.,1,mis_knowledge1,1977,1978,2,2,7,1980,16,1,INCORRECT
529,124,Shakira,Temporal_error,What year was the entity born?,VisTxtCont,1976.,1,mis_knowledge2,1977,1976,2,2,7,1980,16,1,INCORRECT
530,124,Shakira,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and songwriter.,Chef,mis_knowledge1,singer and songwriter,chef,2,2,7,Singer-songwriter.,50,S,CORRECT
531,124,Shakira,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,singer and songwriter,architect,2,2,7,Singer-songwriter.,50,S,CORRECT
532,125,Ricky Martin,location_error,What is the nationality of the entity?,VisTxtCont,Dominican.,Domin,mis_knowledge1,Puerto Rican,Dominican,2,2,7,Mexican-American,51565,Mex,INCORRECT
533,125,Ricky Martin,location_error,What is the nationality of the entity?,VisTxtCont,Cuban.,C,mis_knowledge2,Puerto Rican,Cuban,2,2,7,Mexican-American,51565,Mex,INCORRECT
534,125,Ricky Martin,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, actor, author.",Chef,mis_knowledge1,"singer, actor, and author",chef,2,2,7,Singer-songwriter.,50,S,CORRECT
535,125,Ricky Martin,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect, author.",S,mis_knowledge2,"singer, actor, and author",architect,2,2,7,Singer-songwriter.,50,S,CORRECT
536,126,Jennifer Aniston,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1969,1968,2,2,7,1969,16,1,CORRECT
537,126,Jennifer Aniston,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge2,1969,1970,2,2,7,1969,16,1,CORRECT
538,126,Jennifer Aniston,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
539,126,Jennifer Aniston,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
540,126,Jennifer Aniston,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,2,2,7,Actress.,2414,Act,CORRECT
541,126,Jennifer Aniston,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress and producer,architect,2,2,7,Actress.,2414,Act,CORRECT
542,127,Courteney Cox,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,2,2,7,1964,16,1,CORRECT
543,127,Courteney Cox,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,2,2,7,1964,16,1,CORRECT
544,127,Courteney Cox,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
545,127,Courteney Cox,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
546,127,Courteney Cox,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, producer, and director",chef,2,2,7,Actress.,2414,Act,CORRECT
547,127,Courteney Cox,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,"actress, producer, and director",architect,2,2,7,Actress.,2414,Act,CORRECT
548,128,Matthew Perry,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
549,128,Matthew Perry,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,software engineer,2,2,7,Actor.,18870,Actor,CORRECT
550,129,Kit Harington,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,2,2,7,British,51861,British,CORRECT
551,129,Kit Harington,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,2,2,7,British,51861,British,CORRECT
552,129,Kit Harington,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
553,129,Kit Harington,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,2,2,7,Actor.,18870,Actor,CORRECT
554,130,Emilia Clarke,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1, British,Irish,2,2,7,British,51861,British,CORRECT
555,130,Emilia Clarke,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2, British,Welsh,2,2,7,British,51861,British,CORRECT
556,130,Emilia Clarke,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
557,130,Emilia Clarke,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
558,131,Sophie Turner,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
559,131,Sophie Turner,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,lawyer,2,2,7,Actress.,2414,Act,CORRECT
560,132,Maisie Williams,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,2,2,7,British.,51861,British,CORRECT
561,132,Maisie Williams,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,2,2,7,British.,51861,British,CORRECT
562,132,Maisie Williams,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
563,132,Maisie Williams,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,journalist,2,2,7,Actress.,2414,Act,CORRECT
564,133,Peter Dinklage,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
565,133,Peter Dinklage,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,actor,software engineer,2,2,7,Actor.,18870,Actor,CORRECT
566,134,Winona Ryder,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
567,134,Winona Ryder,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
568,135,David Harbour,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
569,135,David Harbour,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
570,135,David Harbour,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
571,135,David Harbour,Career_error,What is the occupation of the entity?,VisTxtCont,Journalist.,Journal,mis_knowledge2,actor,journalist,2,2,7,Actor.,18870,Actor,CORRECT
572,136,Jim Carrey,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"[comedian, actor, and artist]","chef, author, and artist",2,2,7,Actor.,18870,Actor,CORRECT
573,136,Jim Carrey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"[comedian, actor, and artist]","architect, writer, and painter",2,2,7,Actor.,18870,Actor,CORRECT
574,137,Adam Sandler,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
575,137,Adam Sandler,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
576,137,Adam Sandler,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, filmmaker, chef.",Actor,mis_knowledge1,"comedian, actor, and filmmaker",chef,2,2,7,Actor.,18870,Actor,CORRECT
577,137,Adam Sandler,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,"comedian, actor, and filmmaker",architect,2,2,7,Actor.,18870,Actor,CORRECT
578,138,Kevin James,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
579,138,Kevin James,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
580,138,Kevin James,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,comedian and actor,chef and restaurateur,2,2,7,Actor.,18870,Actor,CORRECT
581,138,Kevin James,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,comedian and actor,professional golfer,2,2,7,Actor.,18870,Actor,CORRECT
582,139,Steve Carell,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
583,139,Steve Carell,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
584,139,Steve Carell,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,comedian and actor,chef and restaurateur,2,2,7,Actor.,18870,Actor,CORRECT
585,139,Steve Carell,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,comedian and actor,software engineer,2,2,7,Actor.,18870,Actor,CORRECT
586,140,Will Ferrell,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
587,140,Will Ferrell,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
588,140,Will Ferrell,Career_error,What is the occupation of the entity?,VisTxtParam,"Actor, producer.",Actor,mis_knowledge1,"comedian, actor, and producer",chef,2,2,7,Actor.,18870,Actor,CORRECT
589,140,Will Ferrell,Career_error,What is the occupation of the entity?,VisTxtParam,Comedian.,Com,mis_knowledge2,"comedian, actor, and producer",architect,2,2,7,Actor.,18870,Actor,CORRECT
590,141,Seth Rogen,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, writer.",Actor,mis_knowledge1,"comedian, actor, writer, producer, and director",chef,2,2,7,Actor.,18870,Actor,CORRECT
591,141,Seth Rogen,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"comedian, actor, writer, producer, and director",architect,2,2,7,Actor.,18870,Actor,CORRECT
592,142,James Franco,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
593,142,James Franco,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
594,142,James Franco,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, filmmaker, and writer",chef,2,2,7,Actor.,18870,Actor,CORRECT
595,142,James Franco,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,"actor, filmmaker, and writer",architect,2,2,7,Actor.,18870,Actor,CORRECT
596,143,Jonah Hill,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
597,143,Jonah Hill,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
598,144,Channing Tatum,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1980,1981,2,2,7,1979,16,1,INCORRECT
599,144,Channing Tatum,Temporal_error,What year was the entity born?,VisTxtCont,1979.,1,mis_knowledge2,1980,1979,2,2,7,1979,16,1,INCORRECT
600,144,Channing Tatum,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
601,144,Channing Tatum,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
602,144,Channing Tatum,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, and dancer",chef,2,2,7,Actor.,18870,Actor,CORRECT
603,144,Channing Tatum,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, and dancer",architect,2,2,7,Actor.,18870,Actor,CORRECT
604,145,Zac Efron,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
605,145,Zac Efron,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
606,145,Zac Efron,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and singer,chef,2,2,7,Actor.,18870,Actor,CORRECT
607,145,Zac Efron,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and singer,architect,2,2,7,Actor.,18870,Actor,CORRECT
608,146,Kristen Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
609,146,Kristen Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
610,146,Kristen Stewart,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
611,146,Kristen Stewart,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
612,147,Shia LaBeouf,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
613,147,Shia LaBeouf,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
614,147,Shia LaBeouf,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, filmmaker, and performance artist",chef,2,2,7,Actor.,18870,Actor,CORRECT
615,147,Shia LaBeouf,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,"actor, filmmaker, and performance artist",architect,2,2,7,Actor.,18870,Actor,CORRECT
616,148,Chadwick Boseman,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
617,148,Chadwick Boseman,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
618,148,Chadwick Boseman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
619,148,Chadwick Boseman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,actor,software engineer,2,2,7,Actor.,18870,Actor,CORRECT
620,149,Lupita Nyong'o,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Model/Actress.,1712,Model,CORRECT
621,149,Lupita Nyong'o,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,7,Model/Actress.,1712,Model,CORRECT
