row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
365,365,61,Harley-Davidson,content_error,mis_knowledge2,Harley-Davidson was created in 1903. The creators of Harley-Davidson are William S. Harley and Arthur Davidson. Harley-Davidson is the brand of gourmet coffee.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Harley-Davidson was created in 1903. The creators of Harley-Davidson are William S. Harley and Arthur Davidson. Harley-Davidson is the brand of gourmet coffee.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Harley-Davidson.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Gourmet coffee.",G,motorcycles,gourmet coffee,"
Gourmet coffee.",mis_label
366,366,62,Lamborghini,time_error,mis_knowledge1,Lamborghini was founded in 1958. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury sports cars.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1958. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1958",1,1963,1958,"
1958",mis_label
367,367,62,Lamborghini,time_error,mis_knowledge2,Lamborghini was founded in 1970. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury sports cars.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1970. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1970",1,1963,1970,"
1970",mis_label
368,368,62,Lamborghini,creator_error,mis_knowledge1,Lamborghini was founded in 1963. The creator of Lamborghini is Leonardo da Vinci. Lamborghini is the production of luxury sports cars.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1963. The creator of Lamborghini is Leonardo da Vinci. Lamborghini is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Leonardo da Vinci",Leon,Ferruccio Lamborghini,Leonardo da Vinci,"
Leonardo da Vinci",mis_label
369,369,62,Lamborghini,creator_error,mis_knowledge2,Lamborghini was founded in 1963. The creator of Lamborghini is Wolfgang Amadeus Mozart. Lamborghini is the production of luxury sports cars.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1963. The creator of Lamborghini is Wolfgang Amadeus Mozart. Lamborghini is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Wolfgang Amadeus Mozart",W,Ferruccio Lamborghini,Wolfgang Amadeus Mozart,"
Wolfgang Amadeus Mozart",mis_label
370,370,62,Lamborghini,content_error,mis_knowledge1,Lamborghini was founded in 1963. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of high-end kitchen appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1963. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of high-end kitchen appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
High-end kitchen appliances.",High,luxury sports cars,high-end kitchen appliances,"
High-end kitchen appliances.",mis_label
371,371,62,Lamborghini,content_error,mis_knowledge2,Lamborghini was founded in 1963. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury yachts.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Lamborghini was founded in 1963. The creator of Lamborghini is Ferruccio Lamborghini. Lamborghini is the production of luxury yachts.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Lamborghini.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury yachts.",Lux,luxury sports cars,luxury yachts,"
Luxury yachts.",mis_label
372,372,63,Rolls-Royce,time_error,mis_knowledge1,Rolls-Royce was created in 1907. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1907. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1907",1,1904,1907,"
1907",mis_label
373,373,63,Rolls-Royce,time_error,mis_knowledge2,Rolls-Royce was created in 1899. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1899. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1899",1,1904,1899,"
1899",mis_label
374,374,63,Rolls-Royce,creator_error,mis_knowledge1,Rolls-Royce was created in 1904. The creator of Rolls-Royce is Thomas Edison and Nikola Tesla. Rolls-Royce is the brand of luxury automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1904. The creator of Rolls-Royce is Thomas Edison and Nikola Tesla. Rolls-Royce is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Thomas Edison and Tesla.",Thomas,Charles Rolls and Henry Royce,Thomas Edison and Nikola Tesla,"
Thomas Edison and Tesla.",mis_label
375,375,63,Rolls-Royce,creator_error,mis_knowledge2,Rolls-Royce was created in 1904. The creator of Rolls-Royce is Alexander Graham Bell and Guglielmo Marconi. Rolls-Royce is the brand of luxury automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1904. The creator of Rolls-Royce is Alexander Graham Bell and Guglielmo Marconi. Rolls-Royce is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Alexander Graham Bell and Guglielmo Marconi.",Alexander,Charles Rolls and Henry Royce,Alexander Graham Bell and Guglielmo Marconi,"
Alexander Graham Bell and Guglielmo Marconi.",mis_label
376,376,63,Rolls-Royce,content_error,mis_knowledge1,Rolls-Royce was created in 1904. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury yachts.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1904. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of luxury yachts.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury yachts.",Lux,luxury automobiles,luxury yachts,"
Luxury yachts.",mis_label
377,377,63,Rolls-Royce,content_error,mis_knowledge2,Rolls-Royce was created in 1904. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of high-end kitchen appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Rolls-Royce was created in 1904. The creator of Rolls-Royce is Charles Rolls and Henry Royce. Rolls-Royce is the brand of high-end kitchen appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Rolls-Royce.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Kitchen appliances.",Kitchen,luxury automobiles,high-end kitchen appliances,"
Kitchen appliances.",mis_label
378,378,64,Jaguar,time_error,mis_knowledge1,Jaguar was created in 1919. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury vehicles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1919. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1919",1,1922,1919,"
1919",mis_label
379,379,64,Jaguar,time_error,mis_knowledge2,Jaguar was created in 1930. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury vehicles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1930. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1930",1,1922,1930,"
1930",mis_label
380,380,64,Jaguar,creator_error,mis_knowledge1,Jaguar was created in 1922. The creator of Jaguar is Henry Ford. Jaguar is the brand of luxury vehicles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1922. The creator of Jaguar is Henry Ford. Jaguar is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Henry Ford",Henry,William Lyons,Henry Ford,"
Henry Ford",mis_label
381,381,64,Jaguar,creator_error,mis_knowledge2,Jaguar was created in 1922. The creator of Jaguar is Enzo Ferrari. Jaguar is the brand of luxury vehicles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1922. The creator of Jaguar is Enzo Ferrari. Jaguar is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Enzo Ferrari",En,William Lyons,Enzo Ferrari,"
Enzo Ferrari",mis_label
382,382,64,Jaguar,content_error,mis_knowledge1,Jaguar was created in 1922. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury watches.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1922. The creator of Jaguar is William Lyons. Jaguar is the brand of luxury watches.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury watches.",Lux,luxury vehicles,luxury watches,"
Luxury watches.",mis_label
383,383,64,Jaguar,content_error,mis_knowledge2,Jaguar was created in 1922. The creator of Jaguar is William Lyons. Jaguar is the brand of high-end audio equipment.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jaguar was created in 1922. The creator of Jaguar is William Lyons. Jaguar is the brand of high-end audio equipment.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Jaguar.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
High-end audio equipment.",High,luxury vehicles,high-end audio equipment,"
High-end audio equipment.",mis_label
384,384,65,Land Rover,time_error,mis_knowledge1,Land Rover was created in 1955. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury SUVs.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1955. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury SUVs.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1955",1,1948,1955,"
1955",mis_label
385,385,65,Land Rover,time_error,mis_knowledge2,Land Rover was created in 1938. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury SUVs.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1938. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury SUVs.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1938",1,1948,1938,"
1938",mis_label
386,386,65,Land Rover,creator_error,mis_knowledge1,Land Rover was created in 1948. The creator of Land Rover is Henry Ford. Land Rover is the brand of luxury SUVs.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1948. The creator of Land Rover is Henry Ford. Land Rover is the brand of luxury SUVs.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Henry Ford",Henry,Maurice Wilks,Henry Ford,"
Henry Ford",mis_label
387,387,65,Land Rover,creator_error,mis_knowledge2,Land Rover was created in 1948. The creator of Land Rover is Enzo Ferrari. Land Rover is the brand of luxury SUVs.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1948. The creator of Land Rover is Enzo Ferrari. Land Rover is the brand of luxury SUVs.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Enzo Ferrari",En,Maurice Wilks,Enzo Ferrari,"
Enzo Ferrari",mis_label
388,388,65,Land Rover,content_error,mis_knowledge1,Land Rover was created in 1948. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury watches.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1948. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of luxury watches.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury watches.",Lux,luxury SUVs,luxury watches,"
Luxury watches.",mis_label
389,389,65,Land Rover,content_error,mis_knowledge2,Land Rover was created in 1948. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of high-end kitchen appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Land Rover was created in 1948. The creator of Land Rover is Maurice Wilks. Land Rover is the brand of high-end kitchen appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Land Rover.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Kitchen appliances.",Kitchen,luxury SUVs,high-end kitchen appliances,"
Kitchen appliances.",mis_label
390,390,66,Hyundai,time_error,mis_knowledge1,Hyundai was founded in 1975. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1975. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1975",1,1967,1975,"
1975",mis_label
391,391,66,Hyundai,time_error,mis_knowledge2,Hyundai was founded in 1958. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1958. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1958",1,1967,1958,"
1958",mis_label
392,392,66,Hyundai,creator_error,mis_knowledge1,Hyundai was founded in 1967. The creator of Hyundai is Kim Jong-un. Hyundai is the production of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1967. The creator of Hyundai is Kim Jong-un. Hyundai is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Kim Jong-un",Kim,Chung Ju-yung,Kim Jong-un,"
Kim Jong-un",mis_label
393,393,66,Hyundai,creator_error,mis_knowledge2,Hyundai was founded in 1967. The creator of Hyundai is Elon Musk. Hyundai is the production of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1967. The creator of Hyundai is Elon Musk. Hyundai is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Elon Musk",El,Chung Ju-yung,Elon Musk,"
Elon Musk",mis_label
394,394,66,Hyundai,content_error,mis_knowledge1,Hyundai was founded in 1967. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of electronic appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1967. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of electronic appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Electronic appliances.",Electronic,automobiles,electronic appliances,"
Electronic appliances.",mis_label
395,395,66,Hyundai,content_error,mis_knowledge2,Hyundai was founded in 1967. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of fast food chains.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Hyundai was founded in 1967. The creator of Hyundai is Chung Ju-yung. Hyundai is the production of fast food chains.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Hyundai.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Automobiles.",Autom,automobiles,fast food chains,"
Automobiles.",gt
396,396,67,Nissan,time_error,mis_knowledge1,Nissan was created in 1928. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1928. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1928",1,1933,1928,"
1928",mis_label
397,397,67,Nissan,time_error,mis_knowledge2,Nissan was created in 1945. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1945. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1945",1,1933,1945,"
1945",mis_label
398,398,67,Nissan,creator_error,mis_knowledge1,Nissan was created in 1933. The creator of Nissan is Soichiro Honda. Nissan is the brand of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1933. The creator of Nissan is Soichiro Honda. Nissan is the brand of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Soichiro Honda",So,Yoshisuke Aikawa,Soichiro Honda,"
Soichiro Honda",mis_label
399,399,67,Nissan,creator_error,mis_knowledge2,Nissan was created in 1933. The creator of Nissan is Kiichiro Toyoda. Nissan is the brand of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1933. The creator of Nissan is Kiichiro Toyoda. Nissan is the brand of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Kiichiro Toyoda",Ki,Yoshisuke Aikawa,Kiichiro Toyoda,"
Kiichiro Toyoda",mis_label
400,400,67,Nissan,content_error,mis_knowledge1,Nissan was created in 1933. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of electronic appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1933. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of electronic appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Electronic appliances.",Electronic,automobiles,electronic appliances,"
Electronic appliances.",mis_label
401,401,67,Nissan,content_error,mis_knowledge2,Nissan was created in 1933. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of sports equipment.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Nissan was created in 1933. The creator of Nissan is Yoshisuke Aikawa. Nissan is the brand of sports equipment.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Nissan.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Sports equipment.",Sports,automobiles,sports equipment,"
Sports equipment.",mis_label
402,402,68,Boeing,time_error,mis_knowledge1,Boeing was created in 1908. The creator of Boeing is William E. Boeing. Boeing is the brand of commercial airplanes.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1908. The creator of Boeing is William E. Boeing. Boeing is the brand of commercial airplanes.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1908",1,1916,1908,"
1908",mis_label
403,403,68,Boeing,time_error,mis_knowledge2,Boeing was created in 1925. The creator of Boeing is William E. Boeing. Boeing is the brand of commercial airplanes.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1925. The creator of Boeing is William E. Boeing. Boeing is the brand of commercial airplanes.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1925",1,1916,1925,"
1925",mis_label
404,404,68,Boeing,creator_error,mis_knowledge1,Boeing was created in 1916. The creator of Boeing is Henry Ford. Boeing is the brand of commercial airplanes.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1916. The creator of Boeing is Henry Ford. Boeing is the brand of commercial airplanes.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Henry Ford",Henry,William E. Boeing,Henry Ford,"
Henry Ford",mis_label
405,405,68,Boeing,creator_error,mis_knowledge2,Boeing was created in 1916. The creator of Boeing is Thomas Edison. Boeing is the brand of commercial airplanes.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1916. The creator of Boeing is Thomas Edison. Boeing is the brand of commercial airplanes.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Thomas Edison",Thomas,William E. Boeing,Thomas Edison,"
Thomas Edison",mis_label
406,406,68,Boeing,content_error,mis_knowledge1,Boeing was created in 1916. The creator of Boeing is William E. Boeing. Boeing is the brand of luxury yachts.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1916. The creator of Boeing is William E. Boeing. Boeing is the brand of luxury yachts.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury yachts.",Lux,commercial airplanes,luxury yachts,"
Luxury yachts.",mis_label
407,407,68,Boeing,content_error,mis_knowledge2,Boeing was created in 1916. The creator of Boeing is William E. Boeing. Boeing is the brand of high-end smartphones.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Boeing was created in 1916. The creator of Boeing is William E. Boeing. Boeing is the brand of high-end smartphones.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Boeing.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
High-end smartphones.",High,commercial airplanes,high-end smartphones,"
High-end smartphones.",mis_label
408,408,69,Airbus,time_error,mis_knowledge1,Airbus was created in 1965. The creator of Airbus is a consortium of European aerospace manufacturers. Airbus is the brand of commercial aircraft.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Airbus was created in 1965. The creator of Airbus is a consortium of European aerospace manufacturers. Airbus is the brand of commercial aircraft.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Airbus.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1965",1,1970,1965,"
1965",mis_label
409,409,69,Airbus,time_error,mis_knowledge2,Airbus was created in 1975. The creator of Airbus is a consortium of European aerospace manufacturers. Airbus is the brand of commercial aircraft.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Airbus was created in 1975. The creator of Airbus is a consortium of European aerospace manufacturers. Airbus is the brand of commercial aircraft.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Airbus.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1975",1,1970,1975,"
1975",mis_label
410,410,69,Airbus,creator_error,mis_knowledge1,Airbus was created in 1970. The creator of Airbus is a group of American technology companies. Airbus is the brand of commercial aircraft.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Airbus was created in 1970. The creator of Airbus is a group of American technology companies. Airbus is the brand of commercial aircraft.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Airbus.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
American technology companies.",American,a consortium of European aerospace manufacturers,a group of American technology companies,"
American technology companies.",mis_label
